-7.7231347936,-8.0554714238,-4.4248255464,-9.502984527,-3.5664998411,-6.3289090816,-4.4751874281,-4.7967340704,-6.1065480617
-3.5362472315,1.0596125631,-1.1374902015,-1.2930099977,0.7911135628,-1.8254150779,0.1022233669,0.2973537725,-3.944862518
2.3910284312,2.7548519677,-0.4348692364,0.6744513245,1.6744577274,-0.027498969,-1.5963263799,0.6510825012,3.944862518
-0.3253959386,-0.978884684,-1.6377438153,-4.7111119539,-1.6744577274,-2.252911306,-1.3850998912,-0.5027365313,3.3901551676
2.5595547189,2.5052434956,3.6770301716,6.5554265257,1.748231246,4.1328195493,3.109058707,2.4887831182,0.1158748681
0.834057179,-2.5829335163,1.0810916104,-0.6365393867,-0.8145176464,0.4846536143,0.5596554928,-0.5218915876,-2.31376554
0.613892998,1.0565747048,-1.1199190231,-1.3630145436,-0.5591813266,-3.637759239,-1.8175337135,-0.0872473518,-2.2169871453
3.1383915023,1.7533164175,0.4649369088,2.2530394907,2.3278346518,2.6660916752,2.1214853153,1.2145898302,2.8961570379
4.3191598583,1.549643607,3.2328352471,5.1078081357,1.0174506376,0.6218757367,2.7193892257,1.8793263814,1.808156582
-1.1960275463,-1.2980711473,0.9312788483,1.2906488909,1.1502643001,-0.7304239156,1.1014675061,-0.2824860636,-0.8125407444
0.4135820717,2.7263150758,1.5817876242,1.9751406256,0.0714540938,3.5213027273,1.209789737,2.5140988958,4.473043054
2.7057074772,0.9490276849,1.1250345481,0.9270054796,0.818073209,-0.86876945,-0.6272638178,0,-0.9799882433
-3.655483863,-3.8262102774,-2.0416312495,-3.8326073094,-1.7870382638,-4.9874834708,-3.4970320356,-2.9393298697,-8.6346534354
3.3699918446,4.4298581324,2.8682307449,3.6710004406,2.1759374635,1.5717957673,0.9975145057,1.3544225108,3.3185548986
-1.439815449,0.9106221565,0.7488000757,-1.3023439886,-1.0998869086,-2.353049741,-0.1987084608,-0.7596041588,-5.6774476382
-1.8629946665,0.023852117,-8.0605328911,-2.8251137009,-0.5365779284,-5.1440732648,-3.2856127027,-1.4220945007,-5.4870167778
-2.4336732337,-0.5980163738,1.3387080782,-3.3295609271,2.444763035,0.2944642882,-0.2830311937,1.788550161,1.220130553
1.8949513921,0.5741642568,-2.0730108946,-1.6313575492,-0.1050604194,-1.3617735601,-1.6628078624,-1.0181083417,-4.1491398025
